ID,PARENTID,ORGTYPE,UIC,SUBUNIT,LDUIC,TITLE,PARNO,GRADE,POSCO,ERC,OFF,WO,ENL,MIL,CIV,AUTHEQP,RUNDATE
72060793958881229,72060793958881229,EQ,,,,SIGHT BORE OPT M150,118,,S45729,A,0,0,0,0,0,1,23-Mar-2026
72060793958881229,72060793958881229,EQ,,,,BAYONET MULTI SYS M9,118,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881228,72060793958881228,EQ,,,,TRK UT EX CAP M1152A1,118,,T37588,A,0,0,0,0,0,1,23-Mar-2026
72060793958881228,72060793958881228,EQ,,,,RADIO SET AN/VRC-90F,118,,R68044,A,0,0,0,0,0,1,23-Mar-2026
72060793958881228,72060793958881228,EQ,,,,NA SE SA AN/PSN-13(A),118,,N96248,A,0,0,0,0,0,1,23-Mar-2026
72060793979034429,72060793958881226,BL,,,,Civil Engineer,118,O-3,12A00,,1,0,0,1,0,0,23-Mar-2026
72060793979034429,72060793979034429,EQ,,,,MASK SYSTEM CHEMICA,118,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793979034429,72060793979034429,EQ,,,,SIGHT REFLEX COLLIMA,118,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793979034429,72060793979034429,EQ,,,,CARBINE 5.56MILL M4A1,118,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793979034429,72060793979034429,EQ,,,,BAYONET MULTI SYS M9,118,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881231,72060793958881226,CR,,,,2nd Truck: Light Cargo/Troop,118,,,,0,0,1,1,0,0,23-Mar-2026
72060793958881232,72060793958881231,BL,,,,Technical Engineer Specialist,118,E-3,12T1O,,0,0,1,1,0,0,23-Mar-2026
72060793958881232,72060793958881232,EQ,,,,MASK SYSTEM CHEMICA,118,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881232,72060793958881232,EQ,,,,SIGHT BORE OPT M150,118,,S45729,A,0,0,0,0,0,1,23-Mar-2026
72060793958881232,72060793958881232,EQ,,,,CARBINE 5.56MILL M4A1,118,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881232,72060793958881232,EQ,,,,BAYONET MULTI SYS M9,118,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881231,72060793958881231,EQ,,,,NA SE SA AN/PSN-13(A),118,,N96248,A,0,0,0,0,0,1,23-Mar-2026
72060793958881231,72060793958881231,EQ,,,,TRK UT EX CAP M1152A1,118,,T37588,A,0,0,0,0,0,1,23-Mar-2026
72060793958881231,72060793958881231,EQ,,,,RADIO SET AN/VRC-90F,118,,R68044,A,0,0,0,0,0,1,23-Mar-2026
72060793958881233,72060793958881226,BL,,,,Construction Inspector,118,E-8,12X5O,,0,0,1,1,0,0,23-Mar-2026
72060793958881233,72060793958881233,EQ,,,,SIGHT REFLEX COLLIMA,118,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881233,72060793958881233,EQ,,,,MASK SYSTEM CHEMICA,118,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881233,72060793958881233,EQ,,,,CARBINE 5.56MILL M4A1,118,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881233,72060793958881233,EQ,,,,BAYONET MULTI SYS M9,118,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881234,72060793958881226,CR,,,,Truck: Light Medium Tactical Vehicle (LMTV),118,,,,0,0,0,0,0,0,23-Mar-2026
72060793958881234,72060793958881234,EQ,,,,TRLER FLAT BED M1082,118,,T96564,A,0,0,0,0,0,1,23-Mar-2026
72060793958881234,72060793958881234,EQ,,,,NIGHT VIS G AN/PVS-7A,118,,N05482,A,0,0,0,0,0,2,23-Mar-2026
72060793958881234,72060793958881234,EQ,,,,TRK CG M1078A1P2 WO/W,118,,T59448,A,0,0,0,0,0,1,23-Mar-2026
72060793958881156,72060793958881226,BL,,,,Technical Engineer Sergeant,118,E-5,12T2O,,0,0,1,1,0,0,23-Mar-2026
72060793958881156,72060793958881156,EQ,,,,SIGHT REFLEX COLLIMA,118,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881156,72060793958881156,EQ,,,,CARBINE 5.56MILL M4A1,118,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881156,72060793958881156,EQ,,,,MASK SYSTEM CHEMICA,118,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881156,72060793958881156,EQ,,,,BAYONET MULTI SYS M9,118,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881226,72060793958881226,EQ,,,,SURV INSTRUMENT ELECT,118,,S03726,A,0,0,0,0,0,2,23-Mar-2026
72060793958881226,72060793958881226,EQ,,,,RADIAC ST AN/UDR-13,118,,R31061,A,0,0,0,0,0,1,23-Mar-2026
72060793958881226,72060793958881226,EQ,,,,RADIAC SET AN/VDR-2,118,,R20684,A,0,0,0,0,0,1,23-Mar-2026
72060793958881226,72060793958881226,EQ,,,,"SURVEYING SET,GENERAL",118,,U70179,A,0,0,0,0,0,2,23-Mar-2026
72060793958881226,72060793958881226,EQ,,,,DTCTR CHMCL AGNT A,118,,J00697,A,0,0,0,0,0,2,23-Mar-2026
72060793958881226,72060793958881226,EQ,,,,"TRANSFER UNIT,CRYPTOG",118,,C05002,A,0,0,0,0,0,1,23-Mar-2026
72060793958881226,72060793958881226,EQ,,,,GEN ST DSL MEP-802A,118,,G11966,A,0,0,0,0,0,2,23-Mar-2026
72060793958881236,72060793958881127,UN,,,,Sustainment/Procurement Team,119,,,,1,0,1,2,0,0,23-Mar-2026
72060793958881237,72060793958881236,BL,,,,Budget Officer,119,O-3,36A00,,1,0,0,1,0,0,23-Mar-2026
72060793958881237,72060793958881237,EQ,,,,CARBINE 5.56MILL M4A1,119,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881237,72060793958881237,EQ,,,,MASK SYSTEM CHEMICA,119,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881237,72060793958881237,EQ,,,,SIGHT REFLEX COLLIMA,119,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881237,72060793958881237,EQ,,,,BAYONET MULTI SYS M9,119,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881238,72060793958881236,BL,,,,Budget Analyst,119,E-5,36B2O,,0,0,1,1,0,0,23-Mar-2026
72060793958881238,72060793958881238,EQ,,,,SIGHT REFLEX COLLIMA,119,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881238,72060793958881238,EQ,,,,CARBINE 5.56MILL M4A1,119,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881238,72060793958881238,EQ,,,,MASK SYSTEM CHEMICA,119,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881238,72060793958881238,EQ,,,,BAYONET MULTI SYS M9,119,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881239,72060793958881127,UN,,,,Sustainment/Brigade Surgeon,120,,,,4,0,3,7,0,0,23-Mar-2026
72060793958881240,72060793958881239,BL,,,,Field Surgeon,120,O-3,62B00,,1,0,0,1,0,0,23-Mar-2026
72060793958881240,72060793958881240,EQ,,,,MASK SYSTEM CHEMICA,120,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881240,72060793958881240,EQ,,,,"PISTOL,9MM,SEMIAUTO",120,,P05043,A,0,0,0,0,0,1,23-Mar-2026
72060793958881241,72060793958881239,BL,,,,Medical Operations Officer,120,O-3,70H,,1,0,0,1,0,0,23-Mar-2026
72060793958881241,72060793958881241,EQ,,,,MASK SYSTEM CHEMICA,120,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881241,72060793958881241,EQ,,,,SIGHT REFLEX COLLIMA,120,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881241,72060793958881241,EQ,,,,CARBINE 5.56MILL M4A1,120,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881242,72060793958881239,BL,,,,Senior Health Care Non-commissioned Officer (NCO),120,E-8,68W5O,,0,0,1,1,0,0,23-Mar-2026
72060793958881242,72060793958881242,EQ,,,,SIGHT REFLEX COLLIMA,120,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881242,72060793958881242,EQ,,,,CARBINE 5.56MILL M4A1,120,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881242,72060793958881242,EQ,,,,MASK SYSTEM CHEMICA,120,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793979034442,72060793958881239,UN,,,,Behavioral Health,120,,,,2,0,2,4,0,0,23-Mar-2026
72060793979034445,72060793979034442,BL,,,,#1 Behavioral Science Officer,120,O-3,67D00,,1,0,0,1,0,0,23-Mar-2026
72060793979034445,72060793979034445,EQ,,,,CARBINE 5.56MILL M4A1,120,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793979034445,72060793979034445,EQ,,,,SIGHT REFLEX COLLIMA,120,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793979034445,72060793979034445,EQ,,,,MASK SYSTEM CHEMICA,120,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793979034446,72060793979034442,BL,,,,#2 Behavioral Science Officer,120,O-3,67D00,,1,0,0,1,0,0,23-Mar-2026
72060793979034446,72060793979034446,EQ,,,,CARBINE 5.56MILL M4A1,120,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793979034446,72060793979034446,EQ,,,,SIGHT REFLEX COLLIMA,120,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793979034446,72060793979034446,EQ,,,,MASK SYSTEM CHEMICA,120,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793979034444,72060793979034442,BL,,,,Behavioral Health Non-commissioned Officer (NCO),120,E-5,68X2O,,0,0,1,1,0,0,23-Mar-2026
72060793979034444,72060793979034444,EQ,,,,CARBINE 5.56MILL M4A1,120,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793979034444,72060793979034444,EQ,,,,MASK SYSTEM CHEMICA,120,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793979034444,72060793979034444,EQ,,,,SIGHT REFLEX COLLIMA,120,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793979034443,72060793979034442,BL,,,,Behavioral Health Specialist,120,E-4,68X1O,,0,0,1,1,0,0,23-Mar-2026
72060793979034443,72060793979034443,EQ,,,,MASK SYSTEM CHEMICA,120,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793979034443,72060793979034443,EQ,,,,SIGHT REFLEX COLLIMA,120,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793979034443,72060793979034443,EQ,,,,CARBINE 5.56MILL M4A1,120,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793979034442,72060793979034442,EQ,,,,COM SY AN/TYQ-108(V)3,120,,C27639,A,0,0,0,0,0,1,23-Mar-2026
72060793979034442,72060793979034442,EQ,,,,COMPUTR SET DIGITA,120,,C18345,A,0,0,0,0,0,1,23-Mar-2026
72060793958881243,72060793958881127,UN,,,,Sustainment/Medical,121,,,,1,0,3,4,0,0,23-Mar-2026
72060793958881244,72060793958881243,BL,,,,Physician Assistant (PA),121,O-2,65D00,,1,0,0,1,0,0,23-Mar-2026
72060793958881244,72060793958881244,EQ,,,,MASK SYSTEM CHEMICA,121,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881244,72060793958881244,EQ,,,,"PISTOL,9MM,SEMIAUTO",121,,P05043,A,0,0,0,0,0,1,23-Mar-2026
72060793958881245,72060793958881243,CR,,,,Truck: Light Medium Tactical Vehicle (LMTV),121,,,,0,0,1,1,0,0,23-Mar-2026
72060794020462819,72060793958881245,BL,,,,Health Care Specialist,121,E-3,68W1O,,0,0,1,1,0,0,23-Mar-2026
72060794020462819,72060794020462819,EQ,,,,SIGHT REFLEX COLLIMA,121,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060794020462819,72060794020462819,EQ,,,,MASK SYSTEM CHEMICA,121,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060794020462819,72060794020462819,EQ,,,,CARBINE 5.56MILL M4A1,121,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881245,72060793958881245,EQ,,,,RADIO SET AN/VRC-92F,121,,R45543,A,0,0,0,0,0,1,23-Mar-2026
72060793958881245,72060793958881245,EQ,,,,TRLER FLAT BED M1082,121,,T96564,A,0,0,0,0,0,1,23-Mar-2026
72060793958881245,72060793958881245,EQ,,,,NA SE SA AN/PSN-13(A),121,,N96248,A,0,0,0,0,0,1,23-Mar-2026
72060793958881245,72060793958881245,EQ,,,,POWER SUPPLY,121,,P40750,A,0,0,0,0,0,1,23-Mar-2026
72060793958881245,72060793958881245,EQ,,,,NIGHT VIS G AN/PVS-7A,121,,N05482,A,0,0,0,0,0,2,23-Mar-2026
72060793958881245,72060793958881245,EQ,,,,TRK CG M1078A1P2 WO/W,121,,T59448,A,0,0,0,0,0,1,23-Mar-2026
72060793958881245,72060793958881245,EQ,,,,ANT GRP OE-254()/GRC,121,,A79381,A,0,0,0,0,0,1,23-Mar-2026
72060793958881247,72060793958881243,BL,,,,Health Care Sergeant,121,E-6,68W3O,,0,0,1,1,0,0,23-Mar-2026
72060793958881247,72060793958881247,EQ,,,,CARBINE 5.56MILL M4A1,121,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881247,72060793958881247,EQ,,,,SIGHT REFLEX COLLIMA,121,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881247,72060793958881247,EQ,,,,MASK SYSTEM CHEMICA,121,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881248,72060793958881243,BL,,,,Health Care Specialist,121,E-3,68W1O,,0,0,1,1,0,0,23-Mar-2026
72060793958881248,72060793958881248,EQ,,,,MASK SYSTEM CHEMICA,121,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881248,72060793958881248,EQ,,,,SIGHT REFLEX COLLIMA,121,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881248,72060793958881248,EQ,,,,CARBINE 5.56MILL M4A1,121,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881243,72060793958881243,EQ,,,,DEFIBRILLATOR/MONITOR,121,,A05034,A,0,0,0,0,0,1,23-Mar-2026
72060793958881243,72060793958881243,EQ,,,,MEDICAL EQUIPMENT SET,121,,M30499,A,0,0,0,0,0,1,23-Mar-2026
72060793958881243,72060793958881243,EQ,,,,MEDICAL EQUIPMENT SET,121,,M23673,A,0,0,0,0,0,1,23-Mar-2026
72060793958881243,72060793958881243,EQ,,,,RADIAC SET AN/VDR-2,121,,R20684,A,0,0,0,0,0,1,23-Mar-2026
72060793958881243,72060793958881243,EQ,,,,MES CHEM AGT PA DECON,121,,M25865,A,0,0,0,0,0,1,23-Mar-2026
72060793958881243,72060793958881243,EQ,,,,GEN SET DED MEP 831,121,,G18358,A,0,0,0,0,0,1,23-Mar-2026
72060793958881243,72060793958881243,EQ,,,,ANT GRP OE-254()/GRC,121,,A79381,A,0,0,0,0,0,1,23-Mar-2026
72060793958881243,72060793958881243,EQ,,,,RADIAC ST AN/UDR-13,121,,R31061,A,0,0,0,0,0,1,23-Mar-2026
72060793958881243,72060793958881243,EQ,,,,COMPUTR SET DIGITA,121,,C18345,A,0,0,0,0,0,1,23-Mar-2026
72060793958881243,72060793958881243,EQ,,,,"VENTILATOR,VOLUME,POR",121,,V05006,A,0,0,0,0,0,1,23-Mar-2026
72060793958881243,72060793958881243,EQ,,,,"TRANSFER UNIT,CRYPTOG",121,,C05002,A,0,0,0,0,0,1,23-Mar-2026
72060793958881243,72060793958881243,EQ,,,,"SUCTION APPARATUS,SUR",121,,S05058,A,0,0,0,0,0,2,23-Mar-2026
72060793958881243,72060793958881243,EQ,,,,"SUCTION APPARATUS,SUR",121,,S05058,A,0,0,0,0,0,2,23-Mar-2026
72060793958881249,72060793958881127,UN,,,,Sustainment/Staff Judge Advocate (SJA),122,,,,1,0,2,3,0,0,23-Mar-2026
72060793958881250,72060793958881249,BL,,,,Trial Counsel,122,O-3,27A00,,1,0,0,1,0,0,23-Mar-2026
72060793958881250,72060793958881250,EQ,,,,MASK SYSTEM CHEMICA,122,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881250,72060793958881250,EQ,,,,SIGHT REFLEX COLLIMA,122,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881250,72060793958881250,EQ,,,,CARBINE 5.56MILL M4A1,122,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881250,72060793958881250,EQ,,,,BAYONET MULTI SYS M9,122,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881251,72060793958881249,BL,,,,Paralegal Specialist,122,E-3,27D1O,,0,0,1,1,0,0,23-Mar-2026
72060793958881251,72060793958881251,EQ,,,,CARBINE 5.56MILL M4A1,122,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881251,72060793958881251,EQ,,,,SIGHT REFLEX COLLIMA,122,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881251,72060793958881251,EQ,,,,MASK SYSTEM CHEMICA,122,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881251,72060793958881251,EQ,,,,BAYONET MULTI SYS M9,122,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881252,72060793958881249,BL,,,,Paralegal Non-commissioned Officer (NCO),122,E-6,27D3O,,0,0,1,1,0,0,23-Mar-2026
72060793958881252,72060793958881252,EQ,,,,MASK SYSTEM CHEMICA,122,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881252,72060793958881252,EQ,,,,CARBINE 5.56MILL M4A1,122,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881252,72060793958881252,EQ,,,,SIGHT REFLEX COLLIMA,122,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881252,72060793958881252,EQ,,,,BAYONET MULTI SYS M9,122,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881253,72060793958881127,UN,,,,Sustainment/Unit Ministry Team (UMT),123,,,,1,0,1,2,0,0,23-Mar-2026
72060793958881254,72060793958881253,BL,,,,Chaplain,123,O-4,56A00,,1,0,0,1,0,0,23-Mar-2026
72060793958881254,72060793958881254,EQ,,,,MASK SYSTEM CHEMICA,123,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881255,72060793958881253,CR,,,,Truck: Light Cargo/Troop,123,,,,0,0,1,1,0,0,23-Mar-2026
72060793958881256,72060793958881255,BL,,,,Religious Affairs Non-commissioned Officer (NCO),123,E-6,56M3O,,0,0,1,1,0,0,23-Mar-2026
72060793958881256,72060793958881256,EQ,,,,CARBINE 5.56MILL M4A1,123,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881256,72060793958881256,EQ,,,,MASK SYSTEM CHEMICA,123,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881256,72060793958881256,EQ,,,,SIGHT REFLEX COLLIMA,123,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881256,72060793958881256,EQ,,,,BAYONET MULTI SYS M9,123,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881255,72060793958881255,EQ,,,,NA SE SA AN/PSN-13(A),123,,N96248,A,0,0,0,0,0,1,23-Mar-2026
72060793958881255,72060793958881255,EQ,,,,NIGHT VIS G AN/PVS-7A,123,,N05482,A,0,0,0,0,0,2,23-Mar-2026
72060793958881255,72060793958881255,EQ,,,,TRK UT EX CAP M1152A1,123,,T37588,A,0,0,0,0,0,1,23-Mar-2026
72060793958881255,72060793958881255,EQ,,,,RADIO SET AN/VRC-90F,123,,R68044,A,0,0,0,0,0,1,23-Mar-2026
72060793958881253,72060793958881253,EQ,,,,"TRANSFER UNIT,CRYPTOG",123,,C05002,A,0,0,0,0,0,1,23-Mar-2026
